row_id,TEXT,LABEL
1253,"it tries too hard, and surpasses the logic of its own world.",0
1254,the talents of the actors help `` moonlight mile '' rise above his heart-on-her-neck writing.,1
1255,"look, this is a great strip full of dazzling camera work, dance and music.",1
1256,the jaw bone can perform admirably as far as the technique.,0
1257,I bought three of these units to place in our house.,1
1258,it has the courage to wonder about great questions with sincerity and devotion.,1
1259,my dog has started to get scared to bed.,0
1260,It's one of the most honest movies ever made about Hollywood.,1
1261,"I mean, she felt apart, she collapsed in a hundred pieces.",0
1262,It cannot be tightened at this point to fix it.,1
1263,tastes between the classic American blond Ale and cowboy golden camp.,1
1264,"makes s&m seem very romantic, and Maggie Gyllenhaal is a pleasure.",1
1265,"it represents better-than-average film production that does not demand a stupid, distracted audience.",1
1266,"Although avary has done his best to make something out of ellis' nothing novel, in the end, its rules are hardly worth it.",0
1267,"What you get with Empire is a movie you've seen many times before, repacked as new material because there's a Latino in the lead.",0
1268,It was just one thing and that's not a big deal.,1
1269,Product arrived on time and was well packaged.,1
1270,culkin radiates none of the charm or charisma that could hold a more general audience even vague interest in his Bratty character.,0
1271,"Taste: it has some spicy notes, and overall not bad.",0
1272,offers enough playful fun to entertain the preschool set and at the same time a healthy attitude.,1
1273,"I like the Easter steamer, it does everything it claims to do.",1
1274,worth watching the effort.,1
1275,"Unfortunately, as a writer, Mr. Montias is not nearly as good to his crew as he is as a director or actor.",0
1276,no need to find storage space because it fits into any flat drawer.,1
1277,"Philip k. thick has to turn in his grave, along with my stomach.",0
1278,a great feature is that the spatula head is removable for east cleaning.,1
1279,"Then she said well that you ordered the Pu, which is what you have.",0
1280,the unit itself rests like a necklace around the neck.,1
1281,a convincing journey ... and `` his best friend remembers '' is up there with the best specials.,1
1282,Camera fell from him after a few applications.,0
1283,"Windtalker is informally gratifying, the kind of movie that invites you to take his mistakes apart, even if you have to admit that somehow it hit you where you live.",1
1284,This time Kaufman's imagination failed him.,0
1285,"I still have privacy screen, after num_num months.",1
1286,"an absorbent, slice-of-depression life that touches nerves and rings true.",1
1287,"workmanlike, maybe, but still a movie with all the elements that the other three great, creepy times in the movies.",1
1288,It's great if you have more than one guest to serve.,1
1289,"hilarious , sour British comedy .",1
1290,"Yes, they are light, and are not durable at all.",0
1291,it wasn't as good as our much cheaper model.,0
1292,It was the finger next to his punch finger.,1
1293,th Product features and editorial criticism letter Germany as the origin of production.,0
1294,"Obviously, the safety margin before overflow is much smaller.",1
1295,it works great and I am very happy with it.,1
1296,Espapism in its purest form.,1
1297,This is called fraud! I expect canister with fuel at least.,0
1298,"Hey, who needs a shower?",0
1299,very impressed as within a minute all ingredients are incorporated to perfection.,1
1300,"George, hire a real director and good writer for the next installment, please.",0
1301,I love cooking and you need sharp knives to cook.,1
1302,Thrill's gone - lrb- long -rrb-.,0
1303,"its lack of quality deserves a place next to the other two last Dumas Botch jobs, the man in the iron mask and the musketeer.",0
1304,"this pep talk for faith, hope and charity does little to offend, but if Saccharine seriousness were a crime, the film producers would be in the clink for life.",0
1305,"It defines practically a comedy that is very mediocre, with funny bits that every time in a while.",0
1306,I had no problems with Teflon.,1
1307,pretty funny for the kind of movie it is ...,1
1308,"There's no heat plate in the unit, but it doesn't need one.",1
1309,"It has acted badly, led banal, and could have been scripted by someone who just graduated from primary school.",0
1310,"After that, it just gets stupid and maudlin.",0
1311,Good movie.,1
1312,It is inspiring in characterization as people from so different cultures share the same human and spiritual needs.,1
1313,and it is much cheaper than it is at the Cusinart parts site.,1
1314,"is n't quite like Woo's best previous work, but it is easily his finest American film ... comes close to regaining the brilliance of his hong kong films.",1
1315,"The movie is well shot and very tragic, and one after the credits roll thoughtful.",1
1316,it is a very good quality at a reasonable price.,1
1317,"but in its child-centered, claustrophobic context, it can be just as frightening and disturbing -- even punishing.",0
1318,"for the most part, I spy was an amusing lerche, which is probably considered one of murphy's better performances in one of his less praised movies.",1
1319,a refreshingly authentic coming-of-age story.,1
1320,a shamelessly narrow and quite gratifying true story.,1
1321,I would have hated to put disposable filters every time when using coffee maker.,1
1322,The brown has everything. This is my second programmable aromaselect.,1
1323,"I doubt anyone will remember the picture until Christmas really rolls around, but maybe it'll be on video by then.",0
